,ID,CREATED_DATE,BIRTH_DATE,STATE,LANGUAGE,GENDER,RECEIPT_ID,PURCHASE_DATE,SCAN_DATE,STORE_NAME,USER_ID,BARCODE,FINAL_QUANTITY,FINAL_SALE,FINAL_QUANTITY_NUMERIC,FINAL_SALE_NUMERIC,BARCODE_str,AGE_WHEN_CREATION,PURCHASE_DATE_CT,AGE_WHEN_PURCHASING,AGE_WHEN_PURCHASING_MO,TIME_AS_USER_WHEN_PURCHASING,TIME_AS_USER_WHEN_PURCHASING_MO
0,62c303aebaa38d1a1f6d0d51,2022-07-04 15:13:50+00:00,1958-09-27 00:00:00+00:00,FL,en,female,cdcc0ef0-9f72-45d4-aecf-701ce553f792,2024-06-12,2024-06-16 10:00:31.951 Z,WALMART,62c303aebaa38d1a1f6d0d51,78742222349.0,1.00, ,1.0,,78742222349.0,63.0,2024-06-12 00:00:00+00:00,65.0,788.0,1.0,23.0
1,62c303aebaa38d1a1f6d0d51,2022-07-04 15:13:50+00:00,1958-09-27 00:00:00+00:00,FL,en,female,cdcc0ef0-9f72-45d4-aecf-701ce553f792,2024-06-12,2024-06-16 10:00:31.951 Z,WALMART,62c303aebaa38d1a1f6d0d51,78742222349.0,1.00,3.24,1.0,3.24,78742222349.0,63.0,2024-06-12 00:00:00+00:00,65.0,788.0,1.0,23.0
2,5fd4fb485f410d44bae3a776,2020-12-12 17:18:00+00:00,1979-01-23 00:00:00+00:00,CA,es-419,female,3c6b21b7-4f9e-4316-98e5-8842c5491871,2024-08-30,2024-09-03 12:35:17.267 Z,TARGET,5fd4fb485f410d44bae3a776,22400643366.0,2.00, ,2.0,,22400643366.0,41.0,2024-08-30 00:00:00+00:00,45.0,547.0,3.0,44.0
3,5fd4fb485f410d44bae3a776,2020-12-12 17:18:00+00:00,1979-01-23 00:00:00+00:00,CA,es-419,female,3c6b21b7-4f9e-4316-98e5-8842c5491871,2024-08-30,2024-09-03 12:35:17.267 Z,TARGET,5fd4fb485f410d44bae3a776,22400643366.0,2.00,14.58,2.0,14.58,22400643366.0,41.0,2024-08-30 00:00:00+00:00,45.0,547.0,3.0,44.0
4,5b441360be53340f289b0795,2018-07-10 02:01:04+00:00,1982-09-27 06:00:00+00:00,IL,en,female,a7e6adf6-3dac-497f-90f1-7f371c639a1f,2024-07-22,2024-07-22 09:49:41.406 Z,TARGET,5b441360be53340f289b0795,2700717433990.0,zero,7.99,0.0,7.99,2700717433990.0,35.0,2024-07-22 00:00:00+00:00,41.0,501.0,6.0,72.0
5,5b441360be53340f289b0795,2018-07-10 02:01:04+00:00,1982-09-27 06:00:00+00:00,IL,en,female,c7b129ac-0599-464c-948c-5ba783930982,2024-07-08,2024-07-09 05:34:12.331 Z,WALMART,5b441360be53340f289b0795,26700129155.0,1.00, ,1.0,,26700129155.0,35.0,2024-07-08 00:00:00+00:00,41.0,501.0,5.0,71.0
6,5b441360be53340f289b0795,2018-07-10 02:01:04+00:00,1982-09-27 06:00:00+00:00,IL,en,female,a7e6adf6-3dac-497f-90f1-7f371c639a1f,2024-07-22,2024-07-22 09:49:41.406 Z,TARGET,5b441360be53340f289b0795,2700717433990.0,1.00,7.99,1.0,7.99,2700717433990.0,35.0,2024-07-22 00:00:00+00:00,41.0,501.0,6.0,72.0
7,5b441360be53340f289b0795,2018-07-10 02:01:04+00:00,1982-09-27 06:00:00+00:00,IL,en,female,c7b129ac-0599-464c-948c-5ba783930982,2024-07-08,2024-07-09 05:34:12.331 Z,WALMART,5b441360be53340f289b0795,26700129155.0,1.00,2.34,1.0,2.34,26700129155.0,35.0,2024-07-08 00:00:00+00:00,41.0,501.0,5.0,71.0
8,63c37b2639c79dcbdd5759b6,2023-01-15 04:03:50+00:00,1970-05-01 05:00:00+00:00,IL,en,female,0fa4a460-6683-49ea-8a8b-64eb50e7ad7b,2024-08-29,2024-08-29 14:09:50.898 Z,OSCO,63c37b2639c79dcbdd5759b6,52100045542.0,zero,1.79,0.0,1.79,52100045542.0,52.0,2024-08-29 00:00:00+00:00,54.0,651.0,1.0,19.0
9,63c37b2639c79dcbdd5759b6,2023-01-15 04:03:50+00:00,1970-05-01 05:00:00+00:00,IL,en,female,0fa4a460-6683-49ea-8a8b-64eb50e7ad7b,2024-08-29,2024-08-29 14:09:50.898 Z,OSCO,63c37b2639c79dcbdd5759b6,52100045542.0,1.00,1.79,1.0,1.79,52100045542.0,52.0,2024-08-29 00:00:00+00:00,54.0,651.0,1.0,19.0
10,6236764181c1450ec756f06d,2022-03-20 00:33:05+00:00,1993-01-05 05:00:00+00:00,NJ,en,male,a593f305-4cd0-4e6a-ba77-d01c7058936e,2024-06-20,2024-06-20 13:46:10.350 Z,WALGREENS,6236764181c1450ec756f06d,12044051399.0,1.00, ,1.0,,12044051399.0,29.0,2024-06-20 00:00:00+00:00,31.0,377.0,2.0,27.0
11,6236764181c1450ec756f06d,2022-03-20 00:33:05+00:00,1993-01-05 05:00:00+00:00,NJ,en,male,a593f305-4cd0-4e6a-ba77-d01c7058936e,2024-06-20,2024-06-20 13:46:10.350 Z,WALGREENS,6236764181c1450ec756f06d,12044051399.0,1.00,4.24,1.0,4.24,12044051399.0,29.0,2024-06-20 00:00:00+00:00,31.0,377.0,2.0,27.0
12,632fc9dc0c625b72ae991f83,2022-09-25 03:24:12+00:00,1980-05-15 07:00:00+00:00,CA,es-419,female,1611365a-f1a9-4960-bb37-b1bc172be549,2024-08-31,2024-08-31 14:44:52.183 Z,COSTCO,632fc9dc0c625b72ae991f83,14100087151.0,1.00, ,1.0,,14100087151.0,42.0,2024-08-31 00:00:00+00:00,44.0,531.0,1.0,23.0
13,632fc9dc0c625b72ae991f83,2022-09-25 03:24:12+00:00,1980-05-15 07:00:00+00:00,CA,es-419,female,b0ab82c2-8f84-40b5-900e-300b4ec2d673,2024-07-09,2024-07-10 14:12:22.991 Z,WALMART,632fc9dc0c625b72ae991f83,78742147253.0,zero,2.48,0.0,2.48,78742147253.0,42.0,2024-07-09 00:00:00+00:00,44.0,529.0,1.0,21.0
14,632fc9dc0c625b72ae991f83,2022-09-25 03:24:12+00:00,1980-05-15 07:00:00+00:00,CA,es-419,female,b0ab82c2-8f84-40b5-900e-300b4ec2d673,2024-07-09,2024-07-10 14:12:22.991 Z,WALMART,632fc9dc0c625b72ae991f83,78742147253.0,1.00,2.48,1.0,2.48,78742147253.0,42.0,2024-07-09 00:00:00+00:00,44.0,529.0,1.0,21.0
15,632fc9dc0c625b72ae991f83,2022-09-25 03:24:12+00:00,1980-05-15 07:00:00+00:00,CA,es-419,female,1611365a-f1a9-4960-bb37-b1bc172be549,2024-08-31,2024-08-31 14:44:52.183 Z,COSTCO,632fc9dc0c625b72ae991f83,14100087151.0,1.00,11.79,1.0,11.79,14100087151.0,42.0,2024-08-31 00:00:00+00:00,44.0,531.0,1.0,23.0
16,59a25793e4b0d56df5fd34a8,2017-08-27 05:24:35+00:00,1984-06-06 00:00:00+00:00,IN,en,female,128e2962-5116-4b64-b9ad-cd76acf08149,2024-08-23,2024-08-23 18:40:56.690 Z,KROGER,59a25793e4b0d56df5fd34a8,41780272065.0,1.00, ,1.0,,41780272065.0,33.0,2024-08-23 00:00:00+00:00,40.0,482.0,6.0,83.0
17,59a25793e4b0d56df5fd34a8,2017-08-27 05:24:35+00:00,1984-06-06 00:00:00+00:00,IN,en,female,128e2962-5116-4b64-b9ad-cd76acf08149,2024-08-23,2024-08-23 18:40:56.690 Z,KROGER,59a25793e4b0d56df5fd34a8,41780272065.0,1.00,1.99,1.0,1.99,41780272065.0,33.0,2024-08-23 00:00:00+00:00,40.0,482.0,6.0,83.0
18,630bf606dd9c692ad856a0dc,2022-08-28 23:11:02+00:00,1991-03-08 05:00:00+00:00,FL,en,female,dcb94c39-fa8f-4014-b4f5-bd8b803586c4,2024-08-14,2024-08-14 15:20:32.141 Z,DOLLAR TREE STORES INC,630bf606dd9c692ad856a0dc,40000000310.0,zero,1.25,0.0,1.25,40000000310.0,31.0,2024-08-14 00:00:00+00:00,33.0,401.0,1.0,23.0
19,630bf606dd9c692ad856a0dc,2022-08-28 23:11:02+00:00,1991-03-08 05:00:00+00:00,FL,en,female,dcb94c39-fa8f-4014-b4f5-bd8b803586c4,2024-08-14,2024-08-14 15:20:32.141 Z,DOLLAR TREE STORES INC,630bf606dd9c692ad856a0dc,40000000310.0,1.00,1.25,1.0,1.25,40000000310.0,31.0,2024-08-14 00:00:00+00:00,33.0,401.0,1.0,23.0
20,62e5a95ca6565cf0534c989c,2022-07-30 21:57:48+00:00,1961-07-21 00:00:00+00:00,FL,en,female,00729da3-2564-4616-a4ea-7426232d52e8,2024-08-30,2024-09-03 13:00:21.972 Z,FAMILY DOLLAR,62e5a95ca6565cf0534c989c,34000080113.0,1.00, ,1.0,,34000080113.0,61.0,2024-08-30 00:00:00+00:00,63.0,757.0,2.0,25.0
21,62e5a95ca6565cf0534c989c,2022-07-30 21:57:48+00:00,1961-07-21 00:00:00+00:00,FL,en,female,00729da3-2564-4616-a4ea-7426232d52e8,2024-08-30,2024-09-03 13:00:21.972 Z,FAMILY DOLLAR,62e5a95ca6565cf0534c989c,34000080113.0,1.00,1.25,1.0,1.25,34000080113.0,61.0,2024-08-30 00:00:00+00:00,63.0,757.0,2.0,25.0
22,5bb79c65b0a16836db35bbf1,2018-10-05 17:16:21+00:00,1967-04-13 08:00:00+00:00,NV,en,female,c61751a9-9995-4eb3-8e39-d5fd7b08774f,2024-08-11,2024-08-13 13:00:38.933 Z,SAVE MART SUPERMARKETS,5bb79c65b0a16836db35bbf1,311111423818.0,zero,5.79,0.0,5.79,311111423818.0,51.0,2024-08-11 00:00:00+00:00,57.0,687.0,5.0,70.0
23,5bb79c65b0a16836db35bbf1,2018-10-05 17:16:21+00:00,1967-04-13 08:00:00+00:00,NV,en,female,c61751a9-9995-4eb3-8e39-d5fd7b08774f,2024-08-11,2024-08-13 13:00:38.933 Z,SAVE MART SUPERMARKETS,5bb79c65b0a16836db35bbf1,311111423818.0,1.00,5.79,1.0,5.79,311111423818.0,51.0,2024-08-11 00:00:00+00:00,57.0,687.0,5.0,70.0
24,62d86d9a1d76344f1a3602d9,2022-07-20 21:03:22+00:00,1953-11-18 05:00:00+00:00,FL,en,female,07a90f97-ecd3-446f-91de-906f14cbcf2b,2024-08-19,2024-08-20 09:58:12.727 Z,COSTCO,62d86d9a1d76344f1a3602d9,48001481213.0,1.00, ,1.0,,48001481213.0,68.0,2024-08-19 00:00:00+00:00,70.0,848.0,2.0,24.0
25,62d86d9a1d76344f1a3602d9,2022-07-20 21:03:22+00:00,1953-11-18 05:00:00+00:00,FL,en,female,2cabacfe-4d74-4027-9284-0c5abf04b3e2,2024-08-19,2024-08-19 06:34:47.503 Z,WALMART,62d86d9a1d76344f1a3602d9,78742002248.0,zero,0.86,0.0,0.86,78742002248.0,68.0,2024-08-19 00:00:00+00:00,70.0,848.0,2.0,24.0
26,62d86d9a1d76344f1a3602d9,2022-07-20 21:03:22+00:00,1953-11-18 05:00:00+00:00,FL,en,female,07a90f97-ecd3-446f-91de-906f14cbcf2b,2024-08-19,2024-08-20 09:58:12.727 Z,COSTCO,62d86d9a1d76344f1a3602d9,48001481213.0,1.00,9.99,1.0,9.99,48001481213.0,68.0,2024-08-19 00:00:00+00:00,70.0,848.0,2.0,24.0
27,62d86d9a1d76344f1a3602d9,2022-07-20 21:03:22+00:00,1953-11-18 05:00:00+00:00,FL,en,female,2cabacfe-4d74-4027-9284-0c5abf04b3e2,2024-08-19,2024-08-19 06:34:47.503 Z,WALMART,62d86d9a1d76344f1a3602d9,78742002248.0,1.00,0.86,1.0,0.86,78742002248.0,68.0,2024-08-19 00:00:00+00:00,70.0,848.0,2.0,24.0
28,64ce5d823cb069b5eac9b700,2023-08-05 14:32:34+00:00,1957-04-02 15:32:36+00:00,TX,en,male,47c724c5-680f-450d-a617-e36514fff06e,2024-07-18,2024-07-19 18:36:31.512 Z,H-E-B,64ce5d823cb069b5eac9b700,41220078400.0,1.00, ,1.0,,41220078400.0,66.0,2024-07-18 00:00:00+00:00,67.0,807.0,0.0,11.0
29,64ce5d823cb069b5eac9b700,2023-08-05 14:32:34+00:00,1957-04-02 15:32:36+00:00,TX,en,male,47c724c5-680f-450d-a617-e36514fff06e,2024-07-18,2024-07-19 18:36:31.512 Z,H-E-B,64ce5d823cb069b5eac9b700,41220078400.0,1.00,2.97,1.0,2.97,41220078400.0,66.0,2024-07-18 00:00:00+00:00,67.0,807.0,0.0,11.0
30,64e29bd89af7bd9ef5a8aafc,2023-08-20 23:03:52+00:00,1955-11-02 00:00:00+00:00,GA,en,female,f195f7b6-9df0-48ca-87f9-138500180f05,2024-07-06,2024-07-06 15:55:45.823 Z,WALMART,64e29bd89af7bd9ef5a8aafc,10700021526.0,zero,1.24,0.0,1.24,10700021526.0,67.0,2024-07-06 00:00:00+00:00,68.0,824.0,0.0,10.0
31,64e29bd89af7bd9ef5a8aafc,2023-08-20 23:03:52+00:00,1955-11-02 00:00:00+00:00,GA,en,female,f195f7b6-9df0-48ca-87f9-138500180f05,2024-07-06,2024-07-06 15:55:45.823 Z,WALMART,64e29bd89af7bd9ef5a8aafc,10700021526.0,1.00,1.24,1.0,1.24,10700021526.0,67.0,2024-07-06 00:00:00+00:00,68.0,824.0,0.0,10.0
32,6682b24786cc41b000ce5e77,2024-07-01 13:42:31+00:00,1988-08-12 00:00:00+00:00,WI,en,female,18ea012d-8065-41a9-be3e-0007ed78e888,2024-08-27,2024-08-30 10:38:06.550 Z,WALMART,6682b24786cc41b000ce5e77,21000045129.0,zero,4.99,0.0,4.99,21000045129.0,35.0,2024-08-27 00:00:00+00:00,36.0,432.0,0.0,1.0
33,6682b24786cc41b000ce5e77,2024-07-01 13:42:31+00:00,1988-08-12 00:00:00+00:00,WI,en,female,f61f9df5-53cf-4280-8225-1a75299931c4,2024-08-22,2024-08-29 16:50:27.504 Z,COUNTY MARKET,6682b24786cc41b000ce5e77,311111485045.0,zero,3.66,0.0,3.66,311111485045.0,35.0,2024-08-22 00:00:00+00:00,36.0,432.0,0.0,1.0
34,6682b24786cc41b000ce5e77,2024-07-01 13:42:31+00:00,1988-08-12 00:00:00+00:00,WI,en,female,18ea012d-8065-41a9-be3e-0007ed78e888,2024-08-27,2024-08-30 10:38:06.550 Z,WALMART,6682b24786cc41b000ce5e77,21000045129.0,1.00,4.99,1.0,4.99,21000045129.0,35.0,2024-08-27 00:00:00+00:00,36.0,432.0,0.0,1.0
35,6682b24786cc41b000ce5e77,2024-07-01 13:42:31+00:00,1988-08-12 00:00:00+00:00,WI,en,female,f61f9df5-53cf-4280-8225-1a75299931c4,2024-08-22,2024-08-29 16:50:27.504 Z,COUNTY MARKET,6682b24786cc41b000ce5e77,311111485045.0,1.00,3.66,1.0,3.66,311111485045.0,35.0,2024-08-22 00:00:00+00:00,36.0,432.0,0.0,1.0
36,63c2d13139c79dcbdd563f61,2023-01-14 15:58:41+00:00,1989-06-15 00:00:00+00:00,VA,en,male,10fd6957-1e89-44fa-a6e7-633e2609271a,2024-06-13,2024-06-18 15:35:49.912 Z,WALMART,63c2d13139c79dcbdd563f61,78742162805.0,1.00, ,1.0,,78742162805.0,33.0,2024-06-13 00:00:00+00:00,34.0,419.0,1.0,16.0
37,63c2d13139c79dcbdd563f61,2023-01-14 15:58:41+00:00,1989-06-15 00:00:00+00:00,VA,en,male,81d0112b-2280-4fce-8ebc-29fff86a2efc,2024-07-22,2024-07-25 19:20:35.919 Z,WALMART,63c2d13139c79dcbdd563f61,51000038852.0,zero,4.52,0.0,4.52,51000038852.0,33.0,2024-07-22 00:00:00+00:00,35.0,421.0,1.0,18.0
38,63c2d13139c79dcbdd563f61,2023-01-14 15:58:41+00:00,1989-06-15 00:00:00+00:00,VA,en,male,81d0112b-2280-4fce-8ebc-29fff86a2efc,2024-07-22,2024-07-25 19:20:35.919 Z,WALMART,63c2d13139c79dcbdd563f61,51000038852.0,2.00,4.52,2.0,4.52,51000038852.0,33.0,2024-07-22 00:00:00+00:00,35.0,421.0,1.0,18.0
39,63c2d13139c79dcbdd563f61,2023-01-14 15:58:41+00:00,1989-06-15 00:00:00+00:00,VA,en,male,10fd6957-1e89-44fa-a6e7-633e2609271a,2024-06-13,2024-06-18 15:35:49.912 Z,WALMART,63c2d13139c79dcbdd563f61,78742162805.0,1.00,6.52,1.0,6.52,78742162805.0,33.0,2024-06-13 00:00:00+00:00,34.0,419.0,1.0,16.0
40,5ea899202244e629eacd6785,2020-04-28 20:59:13+00:00,1975-03-28 04:00:00+00:00,DE,en,female,2bbe210e-d1ce-4062-9845-1fecd430b408,2024-08-17,2024-08-18 08:28:46.199 Z,WALMART,5ea899202244e629eacd6785,76808533606.0,zero,7.56,0.0,7.56,76808533606.0,45.0,2024-08-17 00:00:00+00:00,49.0,592.0,4.0,51.0
41,5ea899202244e629eacd6785,2020-04-28 20:59:13+00:00,1975-03-28 04:00:00+00:00,DE,en,female,2bbe210e-d1ce-4062-9845-1fecd430b408,2024-08-17,2024-08-18 08:28:46.199 Z,WALMART,5ea899202244e629eacd6785,76808533606.0,3.00,7.56,3.0,7.56,76808533606.0,45.0,2024-08-17 00:00:00+00:00,49.0,592.0,4.0,51.0
42,610a8541ca1fab5b417b5d33,2021-08-04 12:17:05+00:00,1977-01-12 00:00:00+00:00,NY,en,male,00ad12b5-a990-4f56-b7d8-78a506c36529,2024-08-18,2024-08-18 16:22:58.531 Z,7-ELEVEN,610a8541ca1fab5b417b5d33,40000001607.0,zero,2.39,0.0,2.39,40000001607.0,44.0,2024-08-18 00:00:00+00:00,47.0,571.0,3.0,36.0
43,610a8541ca1fab5b417b5d33,2021-08-04 12:17:05+00:00,1977-01-12 00:00:00+00:00,NY,en,male,1b81676d-750e-42d6-970c-b9432b09934f,2024-07-08,2024-07-08 23:27:59.639 Z,LODE,610a8541ca1fab5b417b5d33,,zero,4.29,0.0,4.29,nan,44.0,2024-07-08 00:00:00+00:00,47.0,569.0,2.0,35.0
44,610a8541ca1fab5b417b5d33,2021-08-04 12:17:05+00:00,1977-01-12 00:00:00+00:00,NY,en,male,44266009-a305-413b-8c09-7ad2b170594d,2024-08-02,2024-08-04 07:31:32.516 Z,CVS,610a8541ca1fab5b417b5d33,70462006599.0,1.00, ,1.0,,70462006599.0,44.0,2024-08-02 00:00:00+00:00,47.0,570.0,2.0,35.0
45,610a8541ca1fab5b417b5d33,2021-08-04 12:17:05+00:00,1977-01-12 00:00:00+00:00,NY,en,male,1b81676d-750e-42d6-970c-b9432b09934f,2024-07-08,2024-07-08 23:27:59.639 Z,LODE,610a8541ca1fab5b417b5d33,,1.00,4.29,1.0,4.29,nan,44.0,2024-07-08 00:00:00+00:00,47.0,569.0,2.0,35.0
46,610a8541ca1fab5b417b5d33,2021-08-04 12:17:05+00:00,1977-01-12 00:00:00+00:00,NY,en,male,00ad12b5-a990-4f56-b7d8-78a506c36529,2024-08-18,2024-08-18 16:22:58.531 Z,7-ELEVEN,610a8541ca1fab5b417b5d33,40000001607.0,1.00,2.39,1.0,2.39,40000001607.0,44.0,2024-08-18 00:00:00+00:00,47.0,571.0,3.0,36.0
47,610a8541ca1fab5b417b5d33,2021-08-04 12:17:05+00:00,1977-01-12 00:00:00+00:00,NY,en,male,44266009-a305-413b-8c09-7ad2b170594d,2024-08-02,2024-08-04 07:31:32.516 Z,CVS,610a8541ca1fab5b417b5d33,70462006599.0,1.00,4.29,1.0,4.29,70462006599.0,44.0,2024-08-02 00:00:00+00:00,47.0,570.0,2.0,35.0
48,631e23bc198485e89002613b,2022-09-11 18:06:52+00:00,1976-01-29 06:00:00+00:00,AL,en,female,8055c1c5-da3c-49d4-9f83-7a51225566d5,2024-08-19,2024-08-19 16:38:05.566 Z,WALMART,631e23bc198485e89002613b,46000287324.0,zero,3.58,0.0,3.58,46000287324.0,46.0,2024-08-19 00:00:00+00:00,48.0,582.0,1.0,23.0
49,631e23bc198485e89002613b,2022-09-11 18:06:52+00:00,1976-01-29 06:00:00+00:00,AL,en,female,ac2d2d9b-efa1-4d22-aab2-153b4a0cde18,2024-08-12,2024-08-12 15:30:35.701 Z,WINN-DIXIE,631e23bc198485e89002613b,37000179023.0,1.00, ,1.0,,37000179023.0,46.0,2024-08-12 00:00:00+00:00,48.0,582.0,1.0,22.0
50,631e23bc198485e89002613b,2022-09-11 18:06:52+00:00,1976-01-29 06:00:00+00:00,AL,en,female,8055c1c5-da3c-49d4-9f83-7a51225566d5,2024-08-19,2024-08-19 16:38:05.566 Z,WALMART,631e23bc198485e89002613b,46000287324.0,1.00,3.58,1.0,3.58,46000287324.0,46.0,2024-08-19 00:00:00+00:00,48.0,582.0,1.0,23.0
51,631e23bc198485e89002613b,2022-09-11 18:06:52+00:00,1976-01-29 06:00:00+00:00,AL,en,female,ac2d2d9b-efa1-4d22-aab2-153b4a0cde18,2024-08-12,2024-08-12 15:30:35.701 Z,WINN-DIXIE,631e23bc198485e89002613b,37000179023.0,1.00,4.69,1.0,4.69,37000179023.0,46.0,2024-08-12 00:00:00+00:00,48.0,582.0,1.0,22.0
52,62bafbb5cc43018bbbfc856e,2022-06-28 13:01:41+00:00,1964-05-01 00:00:00+00:00,VA,en,female,4119ebcb-93c7-40de-9919-6ce985592a7d,2024-08-14,2024-08-14 20:02:01.994 Z,RITE AID,62bafbb5cc43018bbbfc856e,,1.00, ,1.0,,nan,58.0,2024-08-14 00:00:00+00:00,60.0,723.0,2.0,25.0
53,62bafbb5cc43018bbbfc856e,2022-06-28 13:01:41+00:00,1964-05-01 00:00:00+00:00,VA,en,female,4119ebcb-93c7-40de-9919-6ce985592a7d,2024-08-14,2024-08-14 20:02:01.994 Z,RITE AID,62bafbb5cc43018bbbfc856e,,1.00,3.58,1.0,3.58,nan,58.0,2024-08-14 00:00:00+00:00,60.0,723.0,2.0,25.0
54,61be248f43595e62de653970,2021-12-18 18:12:31+00:00,1953-05-14 00:00:00+00:00,MO,en,female,54246fd1-1a33-4a41-ad20-3932791579a4,2024-09-03,2024-09-04 12:34:25.686 Z,ST LUKES OUTPATIENT,61be248f43595e62de653970,180410000422.0,1.00, ,1.0,,180410000422.0,68.0,2024-09-03 00:00:00+00:00,71.0,855.0,2.0,32.0
55,61be248f43595e62de653970,2021-12-18 18:12:31+00:00,1953-05-14 00:00:00+00:00,MO,en,female,fad232f6-dc60-4ff4-b213-92e57d871680,2024-06-30,2024-07-02 14:45:11.568 Z,WALMART,61be248f43595e62de653970,76808502947.0,zero,1.84,0.0,1.84,76808502947.0,68.0,2024-06-30 00:00:00+00:00,71.0,853.0,2.0,30.0
56,61be248f43595e62de653970,2021-12-18 18:12:31+00:00,1953-05-14 00:00:00+00:00,MO,en,female,54246fd1-1a33-4a41-ad20-3932791579a4,2024-09-03,2024-09-04 12:34:25.686 Z,ST LUKES OUTPATIENT,61be248f43595e62de653970,180410000422.0,1.00,1.15,1.0,1.15,180410000422.0,68.0,2024-09-03 00:00:00+00:00,71.0,855.0,2.0,32.0
57,61be248f43595e62de653970,2021-12-18 18:12:31+00:00,1953-05-14 00:00:00+00:00,MO,en,female,fad232f6-dc60-4ff4-b213-92e57d871680,2024-06-30,2024-07-02 14:45:11.568 Z,WALMART,61be248f43595e62de653970,76808502947.0,1.00,1.84,1.0,1.84,76808502947.0,68.0,2024-06-30 00:00:00+00:00,71.0,853.0,2.0,30.0
58,62c627d9b79924d29cc06f5a,2022-07-07 00:24:57+00:00,1944-07-20 05:00:00+00:00,IN,en,female,6c757ce3-bcf4-47e2-9be9-295518246833,2024-07-11,2024-07-12 10:42:17.105 Z,DOLLAR TREE STORES INC,62c627d9b79924d29cc06f5a,99900721405.0,zero,1.25,0.0,1.25,99900721405.0,77.0,2024-07-11 00:00:00+00:00,79.0,959.0,2.0,24.0
59,62c627d9b79924d29cc06f5a,2022-07-07 00:24:57+00:00,1944-07-20 05:00:00+00:00,IN,en,female,6c757ce3-bcf4-47e2-9be9-295518246833,2024-07-11,2024-07-12 10:42:17.105 Z,DOLLAR TREE STORES INC,62c627d9b79924d29cc06f5a,99900721405.0,1.00,1.25,1.0,1.25,99900721405.0,77.0,2024-07-11 00:00:00+00:00,79.0,959.0,2.0,24.0
60,5f9414c65896841696c17359,2020-10-24 11:49:27+00:00,1972-05-26 00:00:00+00:00,FL,en,male,af352c94-06fb-4e09-a513-2eb06471b074,2024-08-14,2024-08-26 18:04:26.351 Z,WALMART,5f9414c65896841696c17359,11111613782.0,1.00, ,1.0,,11111613782.0,48.0,2024-08-14 00:00:00+00:00,52.0,626.0,3.0,45.0
61,5f9414c65896841696c17359,2020-10-24 11:49:27+00:00,1972-05-26 00:00:00+00:00,FL,en,male,af352c94-06fb-4e09-a513-2eb06471b074,2024-08-14,2024-08-26 18:04:26.351 Z,WALMART,5f9414c65896841696c17359,11111613782.0,1.00,11.97,1.0,11.97,11111613782.0,48.0,2024-08-14 00:00:00+00:00,52.0,626.0,3.0,45.0
62,6621691d89578edd4a10fb06,2024-04-18 18:40:29+00:00,1968-09-14 00:00:00+00:00,OK,en,female,27555547-4d05-43b7-a7ac-d9635e5a065b,2024-09-06,2024-09-06 17:31:34.658 Z,WALMART,6621691d89578edd4a10fb06,28400055093.0,1.00, ,1.0,,28400055093.0,55.0,2024-09-06 00:00:00+00:00,55.0,671.0,0.0,4.0
63,6621691d89578edd4a10fb06,2024-04-18 18:40:29+00:00,1968-09-14 00:00:00+00:00,OK,en,female,65512391-8990-4115-b3d3-02fe15b1dc9d,2024-08-23,2024-08-23 17:55:28.322 Z,DOLLAR GENERAL STORE,6621691d89578edd4a10fb06,77633047375.0,1.00, ,1.0,,77633047375.0,55.0,2024-08-23 00:00:00+00:00,55.0,671.0,0.0,4.0
64,6621691d89578edd4a10fb06,2024-04-18 18:40:29+00:00,1968-09-14 00:00:00+00:00,OK,en,female,65512391-8990-4115-b3d3-02fe15b1dc9d,2024-08-23,2024-08-23 17:55:28.322 Z,DOLLAR GENERAL STORE,6621691d89578edd4a10fb06,77633047375.0,1.00,3.70,1.0,3.7,77633047375.0,55.0,2024-08-23 00:00:00+00:00,55.0,671.0,0.0,4.0
65,6621691d89578edd4a10fb06,2024-04-18 18:40:29+00:00,1968-09-14 00:00:00+00:00,OK,en,female,27555547-4d05-43b7-a7ac-d9635e5a065b,2024-09-06,2024-09-06 17:31:34.658 Z,WALMART,6621691d89578edd4a10fb06,28400055093.0,1.00,2.00,1.0,2.0,28400055093.0,55.0,2024-09-06 00:00:00+00:00,55.0,671.0,0.0,4.0
66,650f670a61fe168f0fd89b11,2023-09-23 22:30:34+00:00,1989-03-13 05:00:00+00:00,MI,en,female,b67ecea9-b4fa-4c8c-8c82-c3680f29f11d,2024-08-28,2024-08-29 06:57:26.480 Z,MEIJER,650f670a61fe168f0fd89b11,,1.00, ,1.0,,nan,34.0,2024-08-28 00:00:00+00:00,35.0,425.0,0.0,11.0
67,650f670a61fe168f0fd89b11,2023-09-23 22:30:34+00:00,1989-03-13 05:00:00+00:00,MI,en,female,b67ecea9-b4fa-4c8c-8c82-c3680f29f11d,2024-08-28,2024-08-29 06:57:26.480 Z,MEIJER,650f670a61fe168f0fd89b11,,1.00,9.97,1.0,9.97,nan,34.0,2024-08-28 00:00:00+00:00,35.0,425.0,0.0,11.0
68,63c8294d39c79dcbdd5c1e4f,2023-01-18 17:15:57+00:00,1969-01-04 00:00:00+00:00,SC,en,female,86f6d365-1ddd-4f8b-bb6a-b924d4a54905,2024-08-03,2024-08-03 17:19:09.102 Z,WALMART,63c8294d39c79dcbdd5c1e4f,44000031114.0,zero,3.88,0.0,3.88,44000031114.0,54.0,2024-08-03 00:00:00+00:00,55.0,666.0,1.0,18.0
